p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
RNF81	7.66952555710517e-07	0.30048666785544	0.693	0.58	0.0191799495132086	E	RNF8	mb231
AFDN1	8.10610321376124e-07	0.21383881797792	0.908	0.831	0.0202717429169741	E	AFDN	mb231
ARHGEF4	8.94708936859116e-07	0.354504730544005	0.61	0.501	0.0223748810929728	E	ARHGEF4	mb231
ATP6V0E1	9.43262314780893e-07	0.363616431451551	0.608	0.485	0.0235891039680406	E	ATP6V0E1	mb231
HADHA1	9.43690615949212e-07	0.243417757088634	0.824	0.718	0.0235998149236579	E	HADHA	mb231
UBXN42	9.82221797772102e-07	0.245921299343721	0.863	0.797	0.0245634027186847	E	UBXN4	mb231
RAB7A1	1.26768119061567e-06	0.181645245343205	0.863	0.799	0.0317021712149167	E	RAB7A	mb231
PCGF52	1.27857773542486e-06	0.254632754873913	0.793	0.696	0.031974672007505	E	PCGF5	mb231
CCN12	1.43725601150324e-06	0.320514486477513	0.802	0.711	0.0359428983356731	E	CCN1	mb231
STK242	1.56609694349901e-06	0.265382631069964	0.821	0.717	0.0391649523630233	E	STK24	mb231
RNF381	1.9103529032072e-06	0.269210708452345	0.747	0.639	0.0477741054034055	E	RNF38	mb231
PSMA31	1.9631035737065e-06	0.306504579971806	0.771	0.68	0.0490932941712522	E	PSMA3	mb231
MTCH11	1.99499494279575e-06	0.270734954542593	0.752	0.671	0.0498908335294362	E	MTCH1	mb231
ELF21	2.03537046293047e-06	0.29787692391068	0.734	0.61	0.0509005445369651	E	ELF2	mb231
HERC4	2.07728714241794e-06	0.245677543984312	0.906	0.848	0.0519487968575878	E	HERC4	mb231
KDELR12	2.35496911601755e-06	0.314145658786585	0.717	0.613	0.0588930676533668	E	KDELR1	mb231
NAV23	2.8053143768627e-06	0.402755958726527	0.821	0.778	0.0701553019365824	E	NAV2	mb231
NFE2L11	3.17408329223963e-06	0.245481897289009	0.804	0.711	0.0793774749723287	E	NFE2L1	mb231
MBD52	3.39675220532142e-06	0.239989302903616	0.865	0.801	0.0849459791506781	E	MBD5	mb231
SEC24D1	3.88017610180566e-06	0.312514775463949	0.656	0.554	0.097035443953956	E	SEC24D	mb231
STIM11	4.52059400612072e-06	0.260681996348759	0.699	0.575	0.113051014905067	E	STIM1	mb231
PPIB	4.53044767473457e-06	0.320736920799017	0.617	0.514	0.113297435449762	E	PPIB	mb231
AK41	4.68848678302296e-06	0.298829909652853	0.603	0.473	0.117249677469838	E	AK4	mb231
CBFA2T21	4.78821056923039e-06	0.280038165578067	0.673	0.56	0.119743569915314	E	CBFA2T2	mb231
PHF101	5.17716219315169e-06	0.27650181334762	0.732	0.623	0.129470472126337	E	PHF10	mb231
ZMIZ2	5.33508462824059e-06	0.387352500190819	0.617	0.514	0.133419796383041	E	ZMIZ2	mb231
GNAS1	6.11020738891003e-06	0.206829290958888	0.943	0.876	0.152804066381862	E	GNAS	mb231
EIPR12	6.17262286041202e-06	0.268836930253344	0.678	0.569	0.154364952493184	E	EIPR1	mb231
APP1	6.25668030836052e-06	0.186056800124387	0.946	0.914	0.15646706115148	E	APP	mb231
SON1	6.57377056961704e-06	0.196055133346112	0.954	0.897	0.164396854404983	E	SON	mb231
OTUD4	6.90051913007423e-06	0.289480296218316	0.645	0.519	0.172568182404896	E	OTUD4	mb231
TMEM14B1	6.97398432063729e-06	0.223518129012674	0.889	0.792	0.174405399890497	E	TMEM14B	mb231
BRWD11	6.98931470659706e-06	0.224937299858253	0.778	0.682	0.174788782182579	E	BRWD1	mb231
ZNF33A1	8.04452329147602e-06	0.272583016959825	0.673	0.544	0.201177438473232	E	ZNF33A	mb231
ARHGEF18	8.16121202915942e-06	0.289486641211318	0.643	0.518	0.204095590425219	E	ARHGEF18	mb231
PHF3	8.24450682830734e-06	0.194340859229283	0.967	0.927	0.20617862676231	E	PHF3	mb231
SF3B21	9.56953328344278e-06	0.224579831448126	0.861	0.781	0.239314888352337	E	SF3B2	mb231
TUSC31	1.01165490587024e-05	0.3553794690084	0.73	0.629	0.25299465886003	E	TUSC3	mb231
ENSG000002506972	1.07516943067268e-05	0.371241243822048	0.634	0.549	0.268878371222623	E	ENSG00000250697	mb231
NUFIP21	1.13162209489729e-05	0.231413019199639	0.847	0.777	0.282996053491913	E	NUFIP2	mb231
ZFAND32	1.13446775422102e-05	0.134542246587195	0.998	0.991	0.283707695975593	E	ZFAND3	mb231
EFCAB14	1.22619144881279e-05	0.278601246716119	0.614	0.49	0.306645957519103	E	EFCAB14	mb231
ANXA22	1.25310437119808e-05	0.121262959412178	0.998	0.988	0.313376341149215	E	ANXA2	mb231
YWHAQ2	1.25692600478956e-05	0.214102524789167	0.906	0.832	0.314332055277773	E	YWHAQ	mb231
ENSG000002933301	1.40983370943502e-05	0.27046510483508	0.673	0.544	0.35257121405551	E	ENSG00000293330	mb231
ADGRG61	1.4829417495654e-05	0.238691194655124	0.725	0.601	0.370854072731315	E	ADGRG6	mb231
AMOTL22	1.50661615317477e-05	0.300058671584624	0.658	0.575	0.376774567585946	E	AMOTL2	mb231
ACAT11	1.91998057243654e-05	0.305547514135643	0.612	0.503	0.48014874155493	E	ACAT1	mb231
OSBPL91	1.98313388427935e-05	0.245135960245518	0.808	0.715	0.49594212178058	E	OSBPL9	mb231
GPR1071	2.06777188172955e-05	0.201640351945302	0.739	0.609	0.517108392182925	E	GPR107	mb231
CMTR11	2.54787159680038e-05	0.231777720965569	0.647	0.534	0.637171728927838	E	CMTR1	mb231
POLK1	2.80233540890309e-05	0.232423164500245	0.758	0.658	0.700808039058484	E	POLK	mb231
ATP1B31	2.81013186599656e-05	0.272619679469564	0.651	0.548	0.702757777048419	E	ATP1B3	mb231
TBC1D21	2.91979530647656e-05	0.28054028763334	0.682	0.583	0.730182410243658	E	TBC1D2	mb231
DYRK1A1	3.05501478484947e-05	0.211206323688459	0.828	0.748	0.763998097395156	E	DYRK1A	mb231
CFL11	3.1597240852383e-05	0.172022228208747	0.935	0.895	0.790183799236394	E	CFL1	mb231
RNF19A1	3.18350605845413e-05	0.340473101168616	0.71	0.609	0.796131195098208	E	RNF19A	mb231
F32	3.37232172650129e-05	0.11706030241923	0.906	0.823	0.843350217363444	E	F3	mb231
TTC39C1	3.54195622410572e-05	0.240551630914246	0.632	0.535	0.885772412524358	E	TTC39C	mb231
PTPRG1	3.57380910560864e-05	0.140535149954245	0.987	0.982	0.893738181130608	E	PTPRG	mb231
ARHGAP23	3.79145867227766e-05	0.322095011305522	0.649	0.543	0.948167984763197	E	ARHGAP23	mb231
ANKRD36B	3.7917265399726e-05	0.202236809080805	0.61	0.477	0.948234973116347	E	ANKRD36B	mb231
VPS541	3.79946929409201e-05	0.293359652812788	0.656	0.547	0.95017128106653	E	VPS54	mb231
TRAPPC10	3.8079898018594e-05	0.281304163701568	0.619	0.512	0.952302089648999	E	TRAPPC10	mb231
OGT2	3.86676663068685e-05	0.251115504970996	0.749	0.675	0.967000999002168	E	OGT	mb231
MIR4435-2HG1	3.97664376087557e-05	0.183047579690587	0.965	0.944	0.994479071719764	E	MIR4435-2HG	mb231
PHF21A1	4.10466140507937e-05	0.207404868401083	0.691	0.562	1	E	PHF21A	mb231
WDR701	4.10520475897032e-05	0.213121589961685	0.843	0.798	1	E	WDR70	mb231
ERP441	4.53150535314453e-05	0.313725919330668	0.658	0.548	1	E	ERP44	mb231
MT-CO11	4.58350692598244e-05	0.121728711868447	0.996	0.995	1	E	MT-CO1	mb231
TUT71	4.71503869823669e-05	0.212627659382631	0.691	0.583	1	E	TUT7	mb231
EEF1A11	4.75066490178693e-05	0.139754647150153	0.996	0.994	1	E	EEF1A1	mb231
SPECC11	4.84212120323436e-05	0.257990877988057	0.739	0.658	1	E	SPECC1	mb231
REEP31	5.40922343401921e-05	0.241853021219421	0.869	0.804	1	E	REEP3	mb231
MOB1A1	5.44438181123431e-05	0.240118491035741	0.773	0.687	1	E	MOB1A	mb231
IQGAP12	5.99395023686993e-05	0.149199417549376	0.974	0.941	1	E	IQGAP1	mb231
NPC11	6.00540290430985e-05	0.187608371243231	0.865	0.762	1	E	NPC1	mb231
GPBP11	6.05229674241352e-05	0.19621284483996	0.847	0.776	1	E	GPBP1	mb231
DCTN11	6.17497738044332e-05	0.248602683711526	0.625	0.523	1	E	DCTN1	mb231
RAB141	6.6368559465903e-05	0.186333703040133	0.791	0.71	1	E	RAB14	mb231
NBR1	6.68838459641817e-05	0.237321453183825	0.636	0.529	1	E	NBR1	mb231
TVP23C2	6.71522652901733e-05	0.206012548689146	0.752	0.661	1	E	TVP23C	mb231
SEPTIN101	6.74040394199892e-05	0.214712950103359	0.81	0.738	1	E	SEPTIN10	mb231
COL12A11	7.02787716273927e-05	0.263011840956023	0.739	0.673	1	E	COL12A1	mb231
CNBP	7.10010084967029e-05	0.188684959359063	0.81	0.706	1	E	CNBP	mb231
ITGB1BP11	7.78257721201617e-05	0.25969591966244	0.601	0.497	1	E	ITGB1BP1	mb231
ATF21	8.84594079363982e-05	0.221664946832315	0.743	0.64	1	E	ATF2	mb231
SPG111	9.66350161939527e-05	0.268481107012854	0.715	0.623	1	E	SPG11	mb231
BUB13	9.80135617923335e-05	0.272917426182879	0.778	0.74	1	E	BUB1	mb231
ACOT7	0.000108576831748174	0.241268861865369	0.606	0.487	1	E	ACOT7	mb231
BLTP13	0.00011096935180474	0.190898263539343	0.856	0.785	1	E	BLTP1	mb231
FAM114A12	0.000111932815381375	0.253646444701206	0.767	0.67	1	E	FAM114A1	mb231
CALR2	0.000114056035247159	0.125332327186924	0.983	0.962	1	E	CALR	mb231
MAX	0.000121630142879672	0.228393112675819	0.606	0.5	1	E	MAX	mb231
PSMD51	0.0001302973861539	0.251312574472264	0.66	0.568	1	E	PSMD5	mb231
NEK12	0.000130469653932403	0.250060484658736	0.678	0.592	1	E	NEK1	mb231
PGK12	0.000134484699455167	0.171146843959893	0.863	0.831	1	E	PGK1	mb231
RPS6KA31	0.000135318031631942	0.270267203732294	0.625	0.556	1	E	RPS6KA3	mb231
MED13	0.000137536188279383	0.15309461888971	0.871	0.826	1	E	MED13	mb231
TMED9	0.000145020163643314	0.222496871837736	0.619	0.523	1	E	TMED9	mb231
IBTK2	0.000152125172722926	0.295693647179626	0.747	0.696	1	E	IBTK	mb231
FTH11	0.000153696615278149	0.246855133114769	0.795	0.699	1	E	FTH1	mb231
ASXL21	0.000165465294265635	0.242178287007226	0.771	0.691	1	E	ASXL2	mb231
DYM	0.000197756349746751	0.251120779949178	0.66	0.565	1	E	DYM	mb231
DDX62	0.000199335391949274	0.171920036269402	0.83	0.745	1	E	DDX6	mb231
CSTPP11	0.000199829257980674	0.222527396290863	0.675	0.593	1	E	CSTPP1	mb231
ARPC1B	0.000202947667701946	0.242298525118178	0.634	0.526	1	E	ARPC1B	mb231
SAMD4B	0.000203173012267221	0.238190857534818	0.603	0.506	1	E	SAMD4B	mb231
RAD501	0.000227697885195274	0.242041981440939	0.734	0.655	1	E	RAD50	mb231
PRKD31	0.000242784766766906	0.249405094685688	0.684	0.614	1	E	PRKD3	mb231
IDE	0.000246344673925787	0.215768972570746	0.708	0.618	1	E	IDE	mb231
TGM22	0.000264414391006109	0.136368132543832	0.771	0.67	1	E	TGM2	mb231
ATP9B1	0.000265231037164953	0.291064308290583	0.643	0.548	1	E	ATP9B	mb231
PLIN3	0.000278270041123282	0.273045802488259	0.601	0.495	1	E	PLIN3	mb231
GHITM1	0.000278605362004137	0.172227588296381	0.817	0.741	1	E	GHITM	mb231
RUFY1	0.000292209058736525	0.274843157804099	0.627	0.535	1	E	RUFY1	mb231
SMS2	0.000293196824226838	0.171714039078485	0.828	0.74	1	E	SMS	mb231
TXN	0.000295154008233255	0.182648407474375	0.819	0.738	1	E	TXN	mb231
PSAP2	0.000306715061598256	0.161441463782599	0.943	0.891	1	E	PSAP	mb231
SREBF21	0.000307675341298542	0.200889050541404	0.691	0.589	1	E	SREBF2	mb231
FBXW21	0.000376277257811098	0.206925143428316	0.664	0.581	1	E	FBXW2	mb231
TXNIP1	0.000393739099280888	0.379714303509681	0.625	0.538	1	E	TXNIP	mb231
CEBPZ1	0.000399133001730284	0.209926623784349	0.682	0.589	1	E	CEBPZ	mb231
KDM4B1	0.000400194154670059	0.294399125157455	0.641	0.539	1	E	KDM4B	mb231
STEAP1B1	0.000408674716377689	0.260849887121495	0.658	0.571	1	E	STEAP1B	mb231
PSMD111	0.000430135221663043	0.190803181295641	0.819	0.747	1	E	PSMD11	mb231
SLC27A42	0.000444388449529535	0.169040130715367	0.808	0.714	1	E	SLC27A4	mb231
EVI51	0.000459597081410271	0.166273294295257	0.908	0.867	1	E	EVI5	mb231
GOLGB12	0.000518214963872372	0.159861262684075	0.863	0.782	1	E	GOLGB1	mb231
NR6A11	0.000523833669862636	0.203053302193386	0.745	0.661	1	E	NR6A1	mb231
ADD11	0.000539635151599794	0.182933556046869	0.808	0.737	1	E	ADD1	mb231
STK381	0.000541086141637912	0.159235023423027	0.946	0.881	1	E	STK38	mb231
GAPVD11	0.000555962248220966	0.168096963690465	0.821	0.743	1	E	GAPVD1	mb231
TBC1D9B1	0.000585161406123945	0.231273770379184	0.603	0.519	1	E	TBC1D9B	mb231
HIBADH	0.000597256133343735	0.203740665290626	0.826	0.763	1	E	HIBADH	mb231
NCOA41	0.000612371922626835	0.205859364676197	0.719	0.611	1	E	NCOA4	mb231
TNFRSF10B1	0.000623711295779566	0.264588980372323	0.617	0.536	1	E	TNFRSF10B	mb231
PFDN1	0.000628522678164989	0.255387303919521	0.603	0.523	1	E	PFDN1	mb231
OPHN11	0.000628556732328423	0.576401760929544	0.845	0.852	1	E	OPHN1	mb231
SPTBN11	0.000657614889311122	0.126235594213509	0.993	0.989	1	E	SPTBN1	mb231
PPP6R31	0.000685642932939895	0.116810309971379	0.961	0.917	1	E	PPP6R3	mb231
CTTN1	0.000709473662866941	0.127456809706635	0.876	0.827	1	E	CTTN	mb231
PSMA2	0.000717695536359974	0.19843609550908	0.634	0.545	1	E	PSMA2	mb231
RAB6A1	0.000724337684792008	0.166867993322809	0.791	0.717	1	E	RAB6A	mb231
VPS351	0.000727830516007299	0.173867016941075	0.776	0.691	1	E	VPS35	mb231
CPNE11	0.000736197084038779	0.155710758131523	0.852	0.787	1	E	CPNE1	mb231
KIAA16712	0.000753962042437015	0.181105849863053	0.776	0.698	1	E	KIAA1671	mb231
LAMB22	0.000776566448073486	0.199933053606338	0.682	0.592	1	E	LAMB2	mb231
ANKRD361	0.000791547521560673	0.172896712143253	0.754	0.673	1	E	ANKRD36	mb231
USP161	0.000810944846718235	0.235883152423642	0.61	0.517	1	E	USP16	mb231
PPIA2	0.000830567203630782	0.148954416753965	0.906	0.862	1	E	PPIA	mb231
SGMS2	0.000833021456779141	0.234411747434665	0.669	0.591	1	E	SGMS2	mb231
PPP2R5D1	0.000844194828510818	0.225012476176637	0.63	0.535	1	E	PPP2R5D	mb231
NCSTN	0.000893979685410355	0.208367220062143	0.606	0.506	1	E	NCSTN	mb231
FAM120B1	0.00093115331655905	0.151320269525472	0.83	0.766	1	E	FAM120B	mb231
DHCR24	0.000975397627685115	0.182894775366845	0.63	0.531	1	E	DHCR24	mb231
CCT71	0.000975826237851207	0.176316286986912	0.734	0.648	1	E	CCT7	mb231
RFX7	0.000997612711462744	0.176553797355489	0.749	0.677	1	E	RFX7	mb231
RPL351	0.00100344567146087	0.14915577555016	0.828	0.766	1	E	RPL35	mb231
HRH11	0.00104081281976243	0.189894164782176	0.667	0.588	1	E	HRH1	mb231
AFF42	0.00112920902626394	0.163583239250518	0.898	0.857	1	E	AFF4	mb231
NIBAN22	0.00114603983709953	0.138479704036519	0.895	0.841	1	E	NIBAN2	mb231
FCHO22	0.0011935864938165	0.19004557267442	0.739	0.647	1	E	FCHO2	mb231
B4GALT12	0.00130178441920987	0.227187375796621	0.669	0.586	1	E	B4GALT1	mb231
CCDC932	0.00136445678314907	0.208850785868129	0.667	0.604	1	E	CCDC93	mb231
NCKAP11	0.00140164732312864	0.136358969491363	0.88	0.812	1	E	NCKAP1	mb231
FRAS12	0.00147440721460642	0.177037646935473	0.704	0.622	1	E	FRAS1	mb231
FRMD4A1	0.00148026483019396	0.307019888122543	0.667	0.595	1	E	FRMD4A	mb231
ZBTB203	0.00150562437679473	0.248405508091937	0.734	0.676	1	E	ZBTB20	mb231
NBAS1	0.00155570074513411	0.149953387989632	0.795	0.738	1	E	NBAS	mb231
PPFIA11	0.00156826900707137	0.154420717351376	0.85	0.797	1	E	PPFIA1	mb231
RLF1	0.00164816877452699	0.143906544988832	0.723	0.645	1	E	RLF	mb231
CHMP31	0.00165545445823533	0.170921532943825	0.756	0.675	1	E	CHMP3	mb231
ANXA71	0.00167339598317441	0.198822822652044	0.621	0.547	1	E	ANXA7	mb231
SPOP1	0.0017139985333821	0.170342243690688	0.645	0.55	1	E	SPOP	mb231
CTDSPL1	0.00174459070140048	0.151659196473532	0.861	0.774	1	E	CTDSPL	mb231
PRDX61	0.00176101908488793	0.151529958740409	0.734	0.653	1	E	PRDX6	mb231
ROCK11	0.00178536856583382	0.152763275983707	0.817	0.757	1	E	ROCK1	mb231
DDX11	0.00178640675608474	0.154347953364858	0.752	0.665	1	E	DDX1	mb231
MED13L1	0.00183835428721865	0.124051229146644	0.969	0.932	1	E	MED13L	mb231
FNBP1L	0.00185326918566635	0.243021268367921	0.603	0.539	1	E	FNBP1L	mb231
SOAT1	0.00185852308471897	0.172000563734782	0.806	0.771	1	E	SOAT1	mb231
MICU1	0.00186197204270088	0.16378905699649	0.773	0.686	1	E	MICU1	mb231
CDK172	0.00192590119536059	0.271047413094064	0.647	0.59	1	E	CDK17	mb231
HYOU11	0.00197608809796744	0.139608562520383	0.795	0.735	1	E	HYOU1	mb231
S100A62	0.00203700005404634	0.100118494199612	0.959	0.923	1	E	S100A6	mb231
SSBP11	0.00205092732671224	0.240315491280318	0.704	0.642	1	E	SSBP1	mb231
ARL8B	0.00214721782954548	0.177638265264311	0.636	0.561	1	E	ARL8B	mb231
DSG2	0.00215707646992598	0.193409622116673	0.675	0.603	1	E	DSG2	mb231
ACLY1	0.00216030011607418	0.169407738757516	0.826	0.772	1	E	ACLY	mb231
TTC31	0.00225012314116984	0.126281841646824	0.852	0.778	1	E	TTC3	mb231
UBAP11	0.0023159646275335	0.211338770099227	0.643	0.56	1	E	UBAP1	mb231
SEC14L11	0.00239208186091749	0.140702233368552	0.808	0.713	1	E	SEC14L1	mb231
SDHA1	0.00239454630172383	0.166791051216595	0.747	0.67	1	E	SDHA	mb231
GART1	0.00242444850420257	0.139413489575308	0.697	0.599	1	E	GART	mb231
EHMT11	0.00245764018215178	0.123452878196509	0.926	0.886	1	E	EHMT1	mb231
ATP5F1A1	0.00248155965927454	0.183400986623173	0.828	0.761	1	E	ATP5F1A	mb231
TMEM123	0.00248653664198326	0.174050533903428	0.85	0.818	1	E	TMEM123	mb231
CHD21	0.00257075145665423	0.184702066322716	0.924	0.894	1	E	CHD2	mb231
EPG51	0.00261082944538616	0.196954320045652	0.767	0.695	1	E	EPG5	mb231
TENT21	0.00262701498646659	0.175373576577258	0.743	0.658	1	E	TENT2	mb231
HIPK31	0.00262886275430098	0.177829957589628	0.658	0.568	1	E	HIPK3	mb231
CDH11	0.00264247732307201	0.176478712301359	0.715	0.631	1	E	CDH11	mb231
SERPINB61	0.00268202688794302	0.242087510401879	0.739	0.691	1	E	SERPINB6	mb231
SMURF12	0.00277636177225481	0.181608363734628	0.852	0.803	1	E	SMURF1	mb231
USO11	0.00281547979093684	0.187938672733108	0.732	0.661	1	E	USO1	mb231
SRBD1	0.00285140605879729	0.185091820137122	0.612	0.524	1	E	SRBD1	mb231
CBL1	0.00287728985502691	0.168255600483214	0.725	0.628	1	E	CBL	mb231
NUDCD31	0.00288432456953703	0.118058937822929	0.791	0.677	1	E	NUDCD3	mb231
SYNE22	0.00297049791478635	0.22061660801381	0.926	0.897	1	E	SYNE2	mb231
LRCH31	0.00308241157804805	0.154209511124154	0.795	0.722	1	E	LRCH3	mb231
NMT11	0.00308813596870565	0.183994781156708	0.782	0.714	1	E	NMT1	mb231
ATXN71	0.00313425617285973	0.170913203763332	0.804	0.728	1	E	ATXN7	mb231
HCG181	0.00317729692800228	0.187042898060526	0.839	0.779	1	E	HCG18	mb231
RPS252	0.00318953133210409	0.181485476422255	0.667	0.603	1	E	RPS25	mb231
SMAP1	0.00323162399606127	0.194133777621239	0.739	0.66	1	E	SMAP1	mb231
DYNC1I22	0.00329056776078372	0.167145324572233	0.778	0.728	1	E	DYNC1I2	mb231
CHCHD31	0.00336311315654536	0.106200583819082	0.926	0.86	1	E	CHCHD3	mb231
RPL7A1	0.00344736344263625	0.141880763538325	0.9	0.862	1	E	RPL7A	mb231
DARS11	0.00355756373293407	0.104758605395643	0.847	0.802	1	E	DARS1	mb231
BTBD92	0.00396086054929478	0.188527963095616	0.806	0.754	1	E	BTBD9	mb231
EIF2AK22	0.00437329683373969	0.195133017296171	0.732	0.672	1	E	EIF2AK2	mb231
EXOC2	0.00443043907791977	0.114946315010843	0.882	0.833	1	E	EXOC2	mb231
GCNT21	0.00444260081132107	0.136631964576916	0.882	0.839	1	E	GCNT2	mb231
ZNF4621	0.00482455012211272	0.148659611614357	0.754	0.659	1	E	ZNF462	mb231
NAMPT1	0.0050192160782676	0.111737934215105	0.789	0.71	1	E	NAMPT	mb231
GTF2H1	0.0053352390245305	0.152288614121582	0.625	0.534	1	E	GTF2H1	mb231
RAB3GAP12	0.00584203346853119	0.133524656009084	0.765	0.688	1	E	RAB3GAP1	mb231
CTSB2	0.00586717587806587	0.130943451684964	0.697	0.609	1	E	CTSB	mb231
ST13	0.00602070505039745	0.157829469314763	0.641	0.547	1	E	ST13	mb231
ENSG00000242588	0.00616609183576931	0.111572938719871	0.828	0.755	1	E	ENSG00000242588	mb231
TMEM41B	0.00640631017831954	0.151894339254235	0.632	0.564	1	E	TMEM41B	mb231
MEMO11	0.00643411037207931	0.174897808755188	0.73	0.65	1	E	MEMO1	mb231
PRMT2	0.0065738541660057	0.173081596799318	0.61	0.532	1	E	PRMT2	mb231
NIPAL31	0.00659278271186419	0.213669509832905	0.608	0.539	1	E	NIPAL3	mb231
VPS81	0.00671243741891792	0.183169857847119	0.614	0.533	1	E	VPS8	mb231
FNBP41	0.006776703258126	0.14131789015293	0.858	0.807	1	E	FNBP4	mb231
AMBRA11	0.00701220773903397	0.151988836201825	0.739	0.677	1	E	AMBRA1	mb231
UBC2	0.007158438821039	0.104137278893506	0.904	0.863	1	E	UBC	mb231
PPP1R101	0.00749722238699418	0.143849391937518	0.758	0.677	1	E	PPP1R10	mb231
PDCD101	0.00760251153287892	0.150311171831644	0.656	0.558	1	E	PDCD10	mb231
RALBP11	0.00779445749956466	0.121875305129347	0.627	0.545	1	E	RALBP1	mb231
IL6ST1	0.00783842225212437	0.113703161205303	0.919	0.893	1	E	IL6ST	mb231
UBAP21	0.00787790166038441	0.141128779926996	0.863	0.807	1	E	UBAP2	mb231
LRBA2	0.00822867084248112	0.162605945342865	0.885	0.833	1	E	LRBA	mb231
PCNT1	0.00840180124076964	0.112380189489309	0.815	0.77	1	E	PCNT	mb231
P4HB2	0.0088410682997543	0.111660077294584	0.824	0.78	1	E	P4HB	mb231
WIPF11	0.00907685323819331	0.112086876527235	0.649	0.575	1	E	WIPF1	mb231
MLLT31	0.00929995751671988	0.108893953355112	0.61	0.519	1	E	MLLT3	mb231
TAB21	0.00930861489900942	0.121696739732338	0.717	0.624	1	E	TAB2	mb231
KCNQ1OT1	0.00933230231720182	0.104821226400202	0.603	0.529	1	E	KCNQ1OT1	mb231
TAOK32	0.00934812765756395	0.106870583739625	0.878	0.826	1	E	TAOK3	mb231
CCDC821	0.00991972257240789	0.137245432335204	0.654	0.573	1	E	CCDC82	mb231
MMP16	0	1.69719048729023	0.767	0.253	0	F	MMP16	mb231
AFF3	0	1.67472558522255	0.648	0.138	0	F	AFF3	mb231
INSYN2B	0	1.82894591412145	0.847	0.338	0	F	INSYN2B	mb231
SLCO4A1	0	1.71255433465007	0.746	0.248	0	F	SLCO4A1	mb231
TMEM1632	0	0.943130645309046	0.938	0.452	0	F	TMEM163	mb231
PRKG1	0	1.35830007072325	0.791	0.322	0	F	PRKG1	mb231
ADGRV1	0	1.37571614489553	0.667	0.22	0	F	ADGRV1	mb231
ZNF185	0	1.21007224696738	0.775	0.332	0	F	ZNF185	mb231
NALF11	0	1.03566654668476	0.831	0.389	0	F	NALF1	mb231
ADAMTSL1	0	1.2519788323413	0.882	0.443	0	F	ADAMTSL1	mb231
TNC	0	1.69856092511053	0.6	0.173	0	F	TNC	mb231
SLC16A7	0	1.06241844467296	0.731	0.308	0	F	SLC16A7	mb231
LPXN	0	1.38184593102951	0.704	0.284	0	F	LPXN	mb231
MAML3	0	1.37216743936159	0.601	0.195	0	F	MAML3	mb231
DOCK3	0	0.968073986445688	0.633	0.234	0	F	DOCK3	mb231
ETV12	0	1.0505445507088	0.904	0.508	0	F	ETV1	mb231
GPR392	0	1.06790104835209	0.975	0.668	0	F	GPR39	mb231
MMP143	0	1.06203461511442	0.955	0.658	0	F	MMP14	mb231
PDE4D2	0	0.901231047201754	0.966	0.716	0	F	PDE4D	mb231
ANTXR23	0	1.18440311403718	0.996	0.786	0	F	ANTXR2	mb231
COL13A12	0	1.20365673027212	0.99	0.798	0	F	COL13A1	mb231
NT5E2	0	0.822042536348891	0.987	0.817	0	F	NT5E	mb231
HMGA13	0	0.911006587569696	0.994	0.863	0	F	HMGA1	mb231
NRP13	0	0.696762125595693	0.998	0.908	0	F	NRP1	mb231
HMGA22	0	0.917105121732912	0.999	0.928	0	F	HMGA2	mb231
LINC027422	0	0.814551513040262	0.999	0.941	0	F	LINC02742	mb231
GPAT32	5.85924131898094e-308	0.96127441360912	0.919	0.572	1.46527906905075e-303	F	GPAT3	mb231
ANKRD441	1.04237549062294e-301	1.00893865225107	0.839	0.434	2.60677262694984e-297	F	ANKRD44	mb231
MT2A2	5.55165428039513e-299	0.920422721587603	0.924	0.63	1.38835770244121e-294	F	MT2A	mb231
PMEPA1	2.00332628987028e-296	1.13115105976633	0.805	0.431	5.00991838570759e-292	F	PMEPA1	mb231
MIR100HG2	2.8822015308173e-292	0.717399945323254	0.995	0.897	7.2078095882679e-288	F	MIR100HG	mb231
NAALADL2	1.47245898766081e-284	1.01528892581879	0.689	0.3	3.68232543634216e-280	F	NAALADL2	mb231
